content_id,content_type,is_indie
C018753,song,False
C006129,song,False
C005974,album,False
C012873,audiobook,False
C014440,podcast_episode,True
C008413,podcast_episode,False
C008490,song,True
C004306,podcast_episode,False
C006670,song,False
C002039,song,False
C002819,song,True
C026900,song,True
C031382,album,False
C015297,album,True
C025382,podcast_episode,False
C029598,song,True
C004525,album,False
C001188,podcast_episode,True
C012352,song,False
C007376,podcast_episode,False
C019773,album,False
C008458,audiobook,False
C004113,song,False
C033616,audiobook,False
C014493,song,False
C014374,song,True
C003112,song,False
C008932,song,False
C002345,podcast_episode,True
C019397,audiobook,False
C002728,song,False
C004576,album,False
C026946,song,False
C011505,song,True
C014378,song,False
C001354,audiobook,False
C009090,audiobook,True
C009876,song,True
C025337,song,True
C025877,album,False
C005924,album,True
C020244,podcast_episode,False
C009647,audiobook,False
C006648,podcast_episode,False
C012449,song,False
C001659,podcast_episode,False
C011865,album,False
C019454,podcast_episode,False
C007084,song,False
C000047,podcast_episode,True
C014637,podcast_episode,False
C011142,podcast_episode,True
C015014,song,False
C030492,song,True
C028546,podcast_episode,True
C003741,song,False
C021809,audiobook,True
C007217,album,True
C028180,song,False
C028265,song,False
C000323,song,False
C022553,song,False
C031578,song,False
C013934,podcast_episode,False
C008344,podcast_episode,False
C027257,song,True
C019473,podcast_episode,False
C018715,song,True
C013362,song,False
C003838,album,True
C010805,song,True
C029934,song,False
C016702,song,False
C011383,podcast_episode,False
C019394,song,True
C026950,song,False
C028886,album,True
C013372,podcast_episode,False
C004138,song,True
C014296,song,False
C030879,podcast_episode,False
C000188,podcast_episode,True
C033160,podcast_episode,False
C026446,song,False
C006929,song,True
C030736,audiobook,True
C020660,audiobook,False
C010321,podcast_episode,False
C002048,album,False
C002214,podcast_episode,False
C000141,song,False
C000985,album,True
C022443,song,True
C020024,song,True
C006407,podcast_episode,False
C030286,song,False
C003768,song,False
C016345,podcast_episode,False
C029519,song,False
C023850,song,False
C005986,song,False
C013958,album,False
C018820,podcast_episode,False
C000036,podcast_episode,True
C033108,song,True
C019353,song,True
C022799,song,False
C016268,album,True
C008338,audiobook,False
C018167,song,False
C011011,song,False
C002892,podcast_episode,False
C020911,album,True
C000363,song,False
C014638,podcast_episode,True
C008860,podcast_episode,True
C003632,podcast_episode,False
C017529,song,False
C028322,album,False
C002762,song,True
C023106,song,False
C000575,song,False
C018515,album,False
C017255,podcast_episode,False
C015126,song,True
C008715,song,True
C012679,song,True
C002549,song,False
C024451,song,True
C012554,song,False
C006248,song,False
C009363,song,False
C015005,song,False
C009131,audiobook,False
C006168,song,False
C006606,song,True
C007577,podcast_episode,True
C030489,song,False
C025742,podcast_episode,False
C007081,podcast_episode,True
C004267,podcast_episode,True
C004283,song,True
C019672,song,False
C013565,podcast_episode,False
C010469,podcast_episode,False
C014332,podcast_episode,False
C004587,song,False
C010264,podcast_episode,True
C029037,album,True
C023045,podcast_episode,True
C016757,song,False
C023793,podcast_episode,False
C027897,podcast_episode,False
C025757,podcast_episode,True
C028331,podcast_episode,False
C018951,song,True
C004032,album,False
C004152,album,True
C026512,song,False
C009699,song,True
C007349,song,False
C023122,podcast_episode,False
C002526,podcast_episode,False
C028093,song,False
C012146,album,False
C019023,podcast_episode,False
C001733,song,True
C007929,song,False
C009872,song,False
C025210,song,False
C018895,song,False
C011853,song,False
C021861,audiobook,False
C018683,podcast_episode,False
C032923,song,False
C015068,song,False
C010177,song,False
C009175,audiobook,False
C033033,song,True
C001391,song,False
C004210,song,False
C026350,song,True
C027076,song,True
C013830,podcast_episode,True
C003144,song,True
C005182,album,True
C005345,song,True
C007658,album,False
C002960,audiobook,False
C005157,song,True
C017884,song,True
C022311,podcast_episode,False
C001157,song,False
C024026,song,False
C024948,song,True
C007583,podcast_episode,False
C015508,song,False
C009531,song,False
C009810,podcast_episode,False
C021600,audiobook,False
C006243,song,False
C001868,audiobook,False
C022485,song,True
C031188,song,False
C020161,song,False
C003990,song,False
C008997,song,False
C016359,song,False
C025564,song,True
C023645,song,True
C011615,song,False
C001657,song,True
C012608,song,True
C011502,song,False
C024335,album,True
C032070,podcast_episode,False
C014398,song,False
C015123,song,False
C030134,song,False
C026140,song,True
C012145,song,False
C005754,song,False
C017845,song,False
C008993,song,True
C032720,song,True
C029300,album,False
C032679,song,True
C025284,audiobook,True
C024147,song,False
C009211,song,True
C012879,song,True
C008683,podcast_episode,False
C025893,audiobook,False
C017084,song,False
C003530,podcast_episode,False
C032230,podcast_episode,False
C017663,song,False
C031098,album,False
C000087,song,False
C004031,podcast_episode,False
C013939,podcast_episode,False
C013125,podcast_episode,False
C006136,song,False
C021131,song,False
C016128,song,True
C000629,podcast_episode,False
C004287,song,False
C030579,song,False
C029749,podcast_episode,False
C020092,podcast_episode,False
C007721,podcast_episode,False
C031384,podcast_episode,True
C007829,album,False
C032249,podcast_episode,False
C002342,podcast_episode,True
C030038,podcast_episode,False
C011222,album,True
C029136,audiobook,False
C013661,album,False
C029769,song,False
C033431,podcast_episode,False
C013011,song,False
C006088,song,False
C020504,song,False
C006793,podcast_episode,True
C006909,podcast_episode,False
C021135,song,True
C018579,song,True
C029554,song,True
C003541,album,False
C032367,song,False
C019193,song,False
C015350,song,False
C032850,audiobook,False
C017984,song,False
C005738,song,False
C028269,song,True
C015826,podcast_episode,False
C010134,podcast_episode,False
C018586,podcast_episode,True
C015396,song,True
C018498,audiobook,False
C020545,song,False
C019367,podcast_episode,True
C001649,album,False
C023228,podcast_episode,False
C030509,podcast_episode,False
C025105,song,False
C033700,song,False
C016174,podcast_episode,False
C004556,song,False
C026271,podcast_episode,False
C021888,song,False
C023948,song,True
C025527,album,False
C008264,song,False
C006069,song,False
C011433,song,False
C021364,song,False
C025605,song,False
C027214,podcast_episode,False
C030294,album,False
C008864,song,False
C015948,song,False
C022138,song,True
C000583,song,False
C018004,song,True
C021801,album,False
C031807,song,True
C008744,audiobook,False
C001146,podcast_episode,False
C010124,song,False
C016571,song,True
C008039,album,True
C031443,song,False
C031575,song,False
C000838,song,True
C004024,song,False
C032080,song,False
C026838,podcast_episode,False
C028630,song,False
C026100,song,False
C019724,song,False
C003706,song,False
C023524,podcast_episode,False
C003596,song,True
C020762,podcast_episode,False
C001757,song,True
C013577,album,True
C012996,song,False
C020700,song,True
C025434,song,True
C025071,song,False
C004877,song,True
C019711,podcast_episode,False
C007046,podcast_episode,False
C010437,song,False
C005805,audiobook,False
C024281,song,False
C009631,song,False
C013708,podcast_episode,False
C019669,song,False
C030578,podcast_episode,False
C003374,podcast_episode,True
C026405,song,False
C015844,song,False
C018943,song,True
C031141,song,True
C010170,song,False
C018196,song,False
C006756,audiobook,False
C024636,song,True
C013181,podcast_episode,True
C027225,podcast_episode,False
C031059,song,False
C000192,song,False
C015175,song,False
C001966,song,False
C031232,song,False
C033109,audiobook,False
C000507,song,False
C030919,podcast_episode,False
C011776,audiobook,True
C008668,podcast_episode,True
C023542,song,False
C023528,podcast_episode,True
C012259,podcast_episode,True
C028342,album,True
C024879,podcast_episode,False
C004212,podcast_episode,True
C003729,song,True
C012713,podcast_episode,False
C015280,album,True
C018422,song,False
C001910,podcast_episode,True
C003165,audiobook,False
C004111,song,False
C031426,song,False
C016194,song,False
C007265,song,False
C018313,album,True
C028326,song,False
C010989,audiobook,True
C025373,podcast_episode,False
C022905,song,False
C000851,album,False
C024258,audiobook,False
C027452,podcast_episode,True
C014317,album,False
C030287,song,False
C013459,song,False
C007939,song,False
C033499,song,False
C027356,podcast_episode,False
C006154,podcast_episode,False
C028833,podcast_episode,True
C000944,song,False
C019066,podcast_episode,False
C011737,podcast_episode,False
C031252,song,False
C007492,song,False
C016212,audiobook,False
C011163,song,False
C005825,audiobook,True
C022048,song,False
C020962,song,False
C031445,podcast_episode,False
C020251,song,False
C010528,song,False
C002656,podcast_episode,False
C012121,song,False
C004406,album,False
C007798,podcast_episode,True
C033492,song,True
C012802,song,False
C010686,song,True
C017942,song,True
C013136,podcast_episode,False
C016488,song,False
C029250,podcast_episode,False
C014645,podcast_episode,True
C025466,song,False
C003598,song,False
C005139,song,False
C007339,podcast_episode,False
C028775,song,False
C031089,podcast_episode,True
C033097,song,False
C033046,album,False
C008517,song,False
C029549,song,False
C025823,song,False
C001294,song,True
C032912,song,False
C014323,song,True
C018514,song,False
C033821,podcast_episode,False
C008788,podcast_episode,False
C009608,song,True
C007087,podcast_episode,False
C018786,song,True
C030900,song,True
C018363,song,False
C016873,podcast_episode,True
C004443,song,True
C004146,song,True
C018121,podcast_episode,False
C001257,song,False
C014670,podcast_episode,False
C027571,song,True
C025181,audiobook,False
C033670,podcast_episode,True
C031034,podcast_episode,False
C032350,album,False
C015198,podcast_episode,False
C032147,song,True
C007194,podcast_episode,True
C011122,podcast_episode,False
C011324,song,True
C019706,podcast_episode,True
C004285,song,True
C000375,podcast_episode,False
C000411,song,False
C026028,podcast_episode,False
C024081,audiobook,False
C012040,podcast_episode,False
C009295,song,True
C014582,podcast_episode,True
C032053,podcast_episode,False
C023456,song,False
C026519,song,False
C023491,song,True
C029291,song,False
C007074,song,False
C011172,song,True
C004831,podcast_episode,False
C000211,audiobook,False
C024495,podcast_episode,False
C022409,audiobook,False
C000181,song,False
C009423,podcast_episode,False
C015077,podcast_episode,True
C005078,song,True
C021953,song,False
C013942,podcast_episode,False
C025282,podcast_episode,False
C001647,podcast_episode,True
C029634,podcast_episode,True
C009683,podcast_episode,False
C005141,song,False
C011388,song,True
C017110,album,False
C027756,podcast_episode,False
C010840,song,False
C032864,album,False
C025510,song,False
C021436,album,False
C015968,podcast_episode,True
C015836,podcast_episode,False
C006181,song,True
C027801,song,False
C030014,podcast_episode,False
C030343,podcast_episode,False
C010568,song,False
C005998,song,False
C022389,podcast_episode,False
C002389,song,False
C018108,song,False
C008057,song,False
C002431,song,True
C026574,album,True
C019534,podcast_episode,False
C008314,podcast_episode,True
C016478,song,False
C007629,song,False
C031069,song,False
C023990,podcast_episode,False
C023598,song,False
C029379,podcast_episode,False
C031926,song,False
C023901,podcast_episode,False
C027179,podcast_episode,False
C006696,song,True
C033023,song,True
C016913,song,True
C033643,album,True
C005903,audiobook,False
C025158,song,False
C012586,album,False
C015167,album,False
C027623,song,True
C032374,song,True
C027338,podcast_episode,True
C020181,song,True
C011608,song,True
C027738,audiobook,False
C023742,song,False
C000004,song,True
C030961,song,True
C006215,song,False
C005735,podcast_episode,False
C018407,song,False
C023538,song,False
C023711,song,False
C027494,podcast_episode,False
C017542,album,False
C031664,song,False
C002164,song,False
C022315,song,False
C026493,podcast_episode,True
C008938,song,False
C028946,song,True
C005083,song,False
C004568,song,True
C005823,song,False
C024358,song,False
C015009,podcast_episode,False
C009927,song,False
C030918,podcast_episode,False
C001818,song,False
C002912,song,False
C002963,album,True
C005296,podcast_episode,False
C021172,audiobook,False
C027839,song,True
C030087,podcast_episode,False
C017823,podcast_episode,False
C000673,song,True
C015714,album,False
